Demand_ID,Date,Year,Month,Day,Day_of_Week,Week_of_Year,Dealer_ID,Dealer_Name,Zone,Warehouse_ID,Part_Number,Description,Inventory_Level,Category_Group,Unit_Of_Measurement,Vehicle_Model,Variant_ID,Fuel_Type,Promotion_Flag,Recall_Flag,New_Vehicle_Flag,Demand_Qty,On_Hand_Qty,Reorder_Point,Min_Order_Qty,SOQ_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Unit_Price,Sales_Value,Stockout_Flag
DMD23492,2025-03-10,2025,3,10,0,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,59,49,5,10,10,Fulfilled,550,1100,0
DMD23493,2025-06-20,2025,6,20,4,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0032,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,27,25,5,10,10,Fulfilled,450,2250,0
DMD23494,2025-05-04,2025,5,4,6,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0098,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,78,47,5,10,10,Fulfilled,600,2400,0
DMD23495,2025-01-20,2025,1,20,0,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,49,35,5,10,10,Fulfilled,550,1650,0
DMD23496,2025-02-23,2025,2,23,6,1,DLR_002,Vitesse Motors,West,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,22,27,5,10,10,Fulfilled,850,850,1
DMD23497,2025-10-02,2025,10,2,3,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,60,24,5,10,10,Fulfilled,850,2550,0
DMD23498,2025-07-02,2025,7,2,2,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,58,35,5,10,10,Fulfilled,2800,8400,0
DMD23499,2025-03-14,2025,3,14,4,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0079,MGP Thermostat Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,52,31,5,10,10,Fulfilled,1200,3600,0
DMD23500,2025-05-19,2025,5,19,0,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,76,40,5,10,10,Fulfilled,550,2200,0
DMD23501,2025-05-21,2025,5,21,2,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,35,20,5,10,10,Fulfilled,4500,22500,0
DMD23502,2025-11-20,2025,11,20,3,1,DLR_002,Vitesse Motors,West,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,49,18,5,10,10,Fulfilled,850,2550,0
DMD23503,2025-09-01,2025,9,1,0,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0024,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,32,44,5,10,10,Fulfilled,850,4250,1
DMD23504,2025-06-04,2025,6,4,2,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,14,10,5,10,10,Fulfilled,850,2550,0
DMD23505,2025-07-08,2025,7,8,1,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,23,34,5,10,10,Fulfilled,450,900,1
DMD23506,2025-12-18,2025,12,18,3,1,DLR_001,Competent Automobiles,North,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,32,32,5,10,10,Fulfilled,600,3000,0
DMD23507,2025-06-09,2025,6,9,0,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0038,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,19,13,5,10,10,Fulfilled,450,1350,0
DMD23508,2025-10-27,2025,10,27,0,1,DLR_005,Sai Service,West,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,20,53,46,5,10,10,Fulfilled,6500,13000,0
DMD23509,2025-03-20,2025,3,20,3,1,DLR_002,Vitesse Motors,West,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,32,16,5,10,10,Fulfilled,6500,6500,0
DMD23510,2025-04-06,2025,4,6,6,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,54,33,5,10,10,Fulfilled,4200,8400,0
DMD23511,2025-03-14,2025,3,14,4,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,93,49,5,10,10,Fulfilled,5600,28000,0
DMD23512,2025-05-04,2025,5,4,6,1,DLR_006,Bimal Auto,South,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,73,27,5,10,10,Fulfilled,550,1100,0
DMD23513,2025-05-14,2025,5,14,2,1,DLR_010,Machino Techno,East,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,60,40,5,10,10,Fulfilled,550,1100,0
DMD23514,2025-06-23,2025,6,23,0,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,76,46,5,10,10,Fulfilled,1500,6000,0
DMD23515,2025-07-25,2025,7,25,4,1,DLR_009,Chowgule Industries,West,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,28,19,5,10,10,Fulfilled,450,2250,0
DMD23516,2025-02-24,2025,2,24,0,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,34,19,5,10,10,Fulfilled,550,550,0
DMD23517,2025-09-27,2025,9,27,5,1,DLR_004,Varun Motors,South,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,1,37,5,10,10,Fulfilled,320,1600,1
DMD23518,2025-07-25,2025,7,25,4,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,50,13,5,10,10,Fulfilled,600,2400,0
DMD23519,2025-07-20,2025,7,20,6,1,DLR_009,Chowgule Industries,West,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,61,47,5,10,10,Fulfilled,250,750,0
DMD23520,2025-01-28,2025,1,28,1,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0055,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,54,17,5,10,10,Fulfilled,4200,8400,0
DMD23521,2025-04-24,2025,4,24,3,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,19,72,45,5,10,10,Fulfilled,850,850,0
DMD23522,2025-08-13,2025,8,13,2,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,81,41,5,10,10,Fulfilled,450,1800,0
DMD23523,2025-02-07,2025,2,7,4,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,62,19,5,10,10,Fulfilled,320,320,0
DMD23524,2025-02-08,2025,2,8,5,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0055,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,14,26,11,5,10,10,Fulfilled,4200,8400,0
DMD23525,2025-02-27,2025,2,27,3,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,54,28,5,10,10,Fulfilled,550,2200,0
DMD23526,2025-05-14,2025,5,14,2,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0081,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,84,46,5,10,10,Fulfilled,850,850,0
DMD23527,2025-11-13,2025,11,13,3,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,8,50,5,10,10,Fulfilled,320,320,1
DMD23528,2025-06-10,2025,6,10,1,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,85,37,5,10,10,Fulfilled,250,500,0
DMD23529,2025-01-15,2025,1,15,2,1,DLR_003,Popular Maruti,South,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,21,18,5,10,10,Fulfilled,1200,6000,0
DMD23530,2025-04-06,2025,4,6,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,60,50,5,10,10,Fulfilled,5600,16800,0
DMD23531,2025-08-02,2025,8,2,5,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0098,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,71,24,5,10,10,Fulfilled,600,1800,0
DMD23532,2025-05-02,2025,5,2,4,1,DLR_001,Competent Automobiles,North,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,57,35,5,10,10,Fulfilled,4200,8400,0
DMD23533,2025-06-16,2025,6,16,0,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,83,40,5,10,10,Fulfilled,850,2550,0
DMD23534,2025-07-16,2025,7,16,2,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0004,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,11,15,5,10,10,Fulfilled,4200,8400,1
DMD23535,2025-01-23,2025,1,23,3,1,DLR_001,Competent Automobiles,North,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,22,11,5,10,10,Fulfilled,320,1600,0
DMD23536,2025-06-28,2025,6,28,5,1,DLR_009,Chowgule Industries,West,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,17,17,5,10,10,Fulfilled,2800,8400,0
DMD23537,2025-05-11,2025,5,11,6,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0050,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,77,33,5,10,10,Fulfilled,5600,22400,0
DMD23538,2025-05-08,2025,5,8,3,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0001,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,74,26,5,10,10,Fulfilled,250,750,0
DMD23539,2025-12-13,2025,12,13,5,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,29,26,5,10,10,Fulfilled,850,1700,0
DMD23540,2025-12-23,2025,12,23,1,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,35,25,5,10,10,Fulfilled,5600,16800,0
DMD23541,2025-02-04,2025,2,4,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,46,27,5,10,10,Fulfilled,550,2750,0
DMD23542,2025-12-13,2025,12,13,5,1,DLR_010,Machino Techno,East,WH001,PRT_0021,MGP Oil Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,70,39,5,10,10,Fulfilled,320,320,0
DMD23543,2025-07-18,2025,7,18,4,1,DLR_010,Machino Techno,East,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,77,31,5,10,10,Fulfilled,1200,3600,0
DMD23544,2025-05-10,2025,5,10,5,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0044,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,31,45,5,10,10,Fulfilled,6500,26000,1
DMD23545,2025-04-23,2025,4,23,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,36,15,5,10,10,Fulfilled,450,1800,0
DMD23546,2025-10-01,2025,10,1,2,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,78,36,5,10,10,Fulfilled,600,3000,0
DMD23547,2025-12-18,2025,12,18,3,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0012,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,20,12,5,10,10,Fulfilled,6500,32500,0
DMD23548,2025-06-01,2025,6,1,6,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0075,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,1,47,12,5,10,10,Fulfilled,4500,22500,0
DMD23549,2025-02-22,2025,2,22,5,1,DLR_010,Machino Techno,East,WH001,PRT_0077,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,59,33,5,10,10,Fulfilled,600,1200,0
DMD23550,2025-10-13,2025,10,13,0,1,DLR_005,Sai Service,West,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,57,24,5,10,10,Fulfilled,250,750,0
DMD23551,2025-12-20,2025,12,20,5,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,67,42,5,10,10,Fulfilled,6500,6500,0
DMD23552,2025-01-01,2025,1,1,2,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,69,40,5,10,10,Fulfilled,1200,1200,0
DMD23553,2025-04-27,2025,4,27,6,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0081,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,72,45,5,10,10,Fulfilled,850,2550,0
DMD23554,2025-01-25,2025,1,25,5,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,45,25,5,10,10,Fulfilled,320,1600,0
DMD23555,2025-11-09,2025,11,9,6,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,34,34,5,10,10,Fulfilled,550,550,0
DMD23556,2025-08-14,2025,8,14,3,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,70,26,5,10,10,Fulfilled,4500,9000,0
DMD23557,2025-04-07,2025,4,7,0,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,71,31,5,10,10,Fulfilled,600,1800,0
DMD23558,2025-04-26,2025,4,26,5,1,DLR_010,Machino Techno,East,WH001,PRT_0094,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,28,24,5,10,10,Fulfilled,1200,3600,0
DMD23559,2025-02-04,2025,2,4,1,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,5,56,34,5,10,10,Fulfilled,600,1800,0
DMD23560,2025-03-14,2025,3,14,4,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0039,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,39,18,5,10,10,Fulfilled,5600,16800,0
DMD23561,2025-01-18,2025,1,18,5,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,22,20,5,10,10,Fulfilled,5600,22400,0
DMD23562,2025-04-25,2025,4,25,4,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0049,MGP Spark Plug Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,44,41,5,10,10,Fulfilled,250,1250,0
DMD23563,2025-10-19,2025,10,19,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,32,45,5,10,10,Fulfilled,600,3000,1
DMD23564,2025-02-18,2025,2,18,1,1,DLR_007,Kalyani Motors,South,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,54,50,5,10,10,Fulfilled,1200,6000,0
DMD23565,2025-02-21,2025,2,21,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,65,46,5,10,10,Fulfilled,1200,3600,0
DMD23566,2025-02-13,2025,2,13,3,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,60,31,5,10,10,Fulfilled,4200,16800,0
DMD23567,2025-01-22,2025,1,22,2,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0004,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,49,43,5,10,10,Fulfilled,4200,12600,0
DMD23568,2025-01-21,2025,1,21,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,56,40,5,10,10,Fulfilled,550,2750,0
DMD23569,2025-10-03,2025,10,3,4,1,DLR_009,Chowgule Industries,West,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,85,48,5,10,10,Fulfilled,1850,7400,0
DMD23570,2025-01-25,2025,1,25,5,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0059,MGP Wiper Blades Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,43,35,5,10,10,Fulfilled,600,3000,0
DMD23571,2025-11-11,2025,11,11,1,1,DLR_009,Chowgule Industries,West,WH001,PRT_0089,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,68,49,5,10,10,Fulfilled,550,1650,0
DMD23572,2025-08-09,2025,8,9,5,1,DLR_010,Machino Techno,East,WH001,PRT_0053,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,76,34,5,10,10,Fulfilled,4200,4200,0
DMD23573,2025-07-28,2025,7,28,0,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,65,22,5,10,10,Fulfilled,320,1280,0
DMD23574,2025-09-05,2025,9,5,4,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0080,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,21,16,5,10,10,Fulfilled,1200,1200,0
DMD23575,2025-05-22,2025,5,22,3,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,75,26,5,10,10,Fulfilled,1200,1200,0
DMD23576,2025-04-12,2025,4,12,5,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,12,62,42,5,10,10,Fulfilled,6500,26000,0
DMD23577,2025-10-28,2025,10,28,1,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,92,45,5,10,10,Fulfilled,250,500,0
DMD23578,2025-08-17,2025,8,17,6,1,DLR_003,Popular Maruti,South,WH001,PRT_0080,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,14,35,5,10,10,Fulfilled,1200,2400,1
DMD23579,2025-10-19,2025,10,19,6,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0012,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,1,14,5,10,10,Fulfilled,6500,19500,1
DMD23580,2025-03-06,2025,3,6,3,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0027,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,46,29,5,10,10,Fulfilled,6500,26000,0
DMD23581,2025-06-02,2025,6,2,0,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0077,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,40,25,5,10,10,Fulfilled,600,1800,0
DMD23582,2025-04-05,2025,4,5,5,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,51,39,5,10,10,Fulfilled,550,2750,0
DMD23583,2025-09-06,2025,9,6,5,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,30,31,5,10,10,Fulfilled,4200,16800,1
DMD23584,2025-03-02,2025,3,2,6,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,37,31,5,10,10,Fulfilled,600,600,0
DMD23585,2025-03-20,2025,3,20,3,1,DLR_005,Sai Service,West,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,28,16,5,10,10,Fulfilled,600,600,0
DMD23586,2025-05-24,2025,5,24,5,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,22,12,5,10,10,Fulfilled,1200,6000,0
DMD23587,2025-02-02,2025,2,2,6,1,DLR_007,Kalyani Motors,South,WH001,PRT_0075,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,63,42,5,10,10,Fulfilled,4500,22500,0
DMD23588,2025-04-20,2025,4,20,6,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,39,25,5,10,10,Fulfilled,450,1800,0
DMD23589,2025-11-20,2025,11,20,3,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0039,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,25,24,5,10,10,Fulfilled,5600,5600,0
DMD23590,2025-01-26,2025,1,26,6,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0010,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,51,21,5,10,10,Fulfilled,1500,4500,0
DMD23591,2025-08-09,2025,8,9,5,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0089,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,28,27,5,10,10,Fulfilled,550,2750,0
DMD23592,2025-01-03,2025,1,3,4,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0017,MGP Radiator Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,51,26,5,10,10,Fulfilled,6500,26000,0
DMD23593,2025-09-17,2025,9,17,2,1,DLR_004,Varun Motors,South,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,46,38,5,10,10,Fulfilled,600,1800,0
DMD23594,2025-03-15,2025,3,15,5,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0099,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,40,15,5,10,10,Fulfilled,3200,16000,0
DMD23595,2025-01-08,2025,1,8,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,9,36,5,10,10,Fulfilled,850,2550,1
DMD23596,2025-05-11,2025,5,11,6,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,80,44,5,10,10,Fulfilled,600,3000,0
DMD23597,2025-02-04,2025,2,4,1,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0042,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,14,34,19,5,10,10,Fulfilled,1200,6000,0
DMD23598,2025-07-14,2025,7,14,0,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,5,43,31,5,10,10,Fulfilled,320,640,0
DMD23599,2025-07-16,2025,7,16,2,1,DLR_008,Mandovi Motors,South,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,8,80,34,5,10,10,Fulfilled,250,750,0
