Line_Item_ID,Job_Card_Number,Part_Number,Description,Inventory_Level,Quantity_Consumed,Unit_Price,Billed_Amount,Tax_Code
LI000070413,JC00041545,4869195,Spacer Shim,Micro,1.0,1226.52,1226.52,GST18
LI000070414,JC00041545,990J0M626338,Spark Plug,PM,1.0,2160.0,2160.0,GST18
LI000070415,JC00041546,1120088916,Transmission Assembly,Macro,1.0,40049.36,40049.36,GST12
LI000070416,JC00041546,990J0M57809,Car Primer,Consumable,3.0,2058.75,6176.25,GST18
LI000070417,JC00041547,95122588,Relay Module,Mid,1.0,18424.69,18424.69,GST18
LI000070418,JC00041547,11200M81PG0,Block Assy Cylinder,Macro,1.0,150000.0,150000.0,GST12
LI000070419,JC00041548,95159153,Brake Pad Set,Mid,1.0,3970.73,3970.73,GST18
LI000070420,JC00041549,0927371,Bolt Kit,Micro,1.0,1106.55,1106.55,GST18
LI000070421,JC00041550,3838350,Crush Washer,Micro,4.0,603.45,2413.8,GST12
LI000070422,JC00041550,99000M99845,Foam Wash Liquid,Consumable,0.5,216.4,108.2,GST18
LI000070423,JC00041550,95123629,Brake Pad Set,Mid,2.0,32685.59,65371.18,GST18
LI000070424,JC00041551,99000M70350,Steering Cover,Consumable,1.0,2298.75,2298.75,GST18
LI000070425,JC00041552,137676775,Clutch Fluid,PM,1.0,499.25,499.25,GST12
LI000070426,JC00041552,42111058,Wheel Cylinder,Mid,1.0,7610.41,7610.41,GST5
LI000070427,JC00041553,38265204,Thermostat,Mid,1.0,26720.28,26720.28,GST18
LI000070428,JC00041554,99000M30364,Super Lubricant,Consumable,2.0,197.83,395.66,GST12
LI000070429,JC00041555,990J0M20319,Body Wax Top,Consumable,2.0,2106.88,4213.76,GST18
LI000070430,JC00041555,95121536,Relay Module,Mid,1.0,27579.83,27579.83,GST18
LI000070431,JC00041556,3862077,Tie Rod Lock Washer,Micro,1.0,843.6,843.6,GST18
LI000070432,JC00041557,0923551,O-Ring Washer,Micro,2.0,1004.62,2009.24,GST18
LI000070433,JC00041558,990J0M72092,Seat Protection Cover,Consumable,2.0,1285.11,2570.22,GST18
LI000070434,JC00041558,99000M89094,Body G3 Advance Liquid,Consumable,1.0,1374.45,1374.45,GST12
LI000070435,JC00041559,990J0M06112,Super Cleaner,Consumable,0.5,799.14,399.57,GST18
LI000070436,JC00041559,3E074157,Gearbox,Macro,1.0,108977.72,108977.72,GST18
LI000070437,JC00041560,990J0M59050,Upholstery Cleaner,Consumable,3.0,219.51,658.53,GST18
LI000070438,JC00041560,0925719,Bolt Kit,Micro,1.0,48.03,48.03,GST12
LI000070439,JC00041560,13731195,Wiper Blade Insert,PM,1.0,3903.06,3903.06,GST12
LI000070440,JC00041561,0924417,Banjo Connector Screw,Micro,2.0,283.55,567.1,GST12
LI000070441,JC00041561,3836742,Spacer Shim,Micro,2.0,745.66,1491.32,GST18
LI000070442,JC00041562,165698260,Air Filter Element,PM,1.0,3783.66,3783.66,GST18
LI000070443,JC00041563,991752465,Cabin Air Filter,PM,2.0,3970.6,7941.2,GST5
LI000070444,JC00041564,990J0M51015,Steering Cover,Consumable,1.0,642.25,642.25,GST12
LI000070445,JC00041565,3869152,Banjo Connector Screw,Micro,1.0,569.04,569.04,GST12
LI000070446,JC00041566,38238602,Thermostat,Mid,1.0,16204.98,16204.98,GST18
LI000070447,JC00041566,99000M65707,Windshield Washer Fluid,Consumable,1.0,2238.12,2238.12,GST5
LI000070448,JC00041567,95184318,Brake Pad Set,Mid,1.0,33868.94,33868.94,GST18
LI000070449,JC00041568,38210281,Damper Pulley,Mid,1.0,25780.12,25780.12,GST18
LI000070450,JC00041569,99000M91397,Tyre Shine,Consumable,0.25,2403.32,600.83,GST18
LI000070451,JC00041569,3836742,Spacer Shim,Micro,1.0,745.66,745.66,GST18
LI000070452,JC00041569,990J0M56189,Foam Wash Liquid,Consumable,0.5,1356.18,678.09,GST12
LI000070453,JC00041570,165383097,Spark Plug,PM,2.0,5121.87,10243.74,GST18
LI000070454,JC00041571,99000M99845,Foam Wash Liquid,Consumable,0.5,216.4,108.2,GST18
LI000070455,JC00041571,99000M53340,RTV Gasket Maker,Consumable,0.5,610.3,305.15,GST12
LI000070456,JC00041571,95184318,Brake Pad Set,Mid,1.0,33868.94,33868.94,GST12
LI000070457,JC00041572,990J0M39394,Super Cleaner,Consumable,1.0,2312.49,2312.49,GST18
LI000070458,JC00041572,99000M49090,Body G3 Advance Liquid,Consumable,0.25,2179.94,544.98,GST12
LI000070459,JC00041573,6A033196,Chassis Frame,Macro,1.0,219013.43,219013.43,GST12
LI000070460,JC00041573,990J0M32616,Car Primer,Consumable,0.25,230.35,57.59,GST5
LI000070461,JC00041573,3835033,Hose Clamp,Micro,1.0,104.6,104.6,GST5
LI000070462,JC00041574,4869554,Lock Pin,Micro,1.0,1368.22,1368.22,GST12
LI000070463,JC00041574,99000M62602,Seat Protection Cover,Consumable,0.25,740.79,185.2,GST18
LI000070464,JC00041575,990J0M27674,Engine Oil 5W30,PM,1.0,2377.46,2377.46,GST5
LI000070465,JC00041575,3838350,Crush Washer,Micro,1.0,603.45,603.45,GST5
LI000070466,JC00041575,990J0M39394,Super Cleaner,Consumable,0.5,2312.49,1156.24,GST5
LI000070467,JC00041576,42180316,Wheel Cylinder,Mid,1.0,31693.09,31693.09,GST18
LI000070468,JC00041576,4867881,Crush Washer,Micro,1.0,914.09,914.09,GST18
LI000070469,JC00041576,99000M26651,Body G3 Advance Liquid,Consumable,2.0,992.78,1985.56,GST18
LI000070470,JC00041577,99000M11421,Steering Cover,Consumable,0.5,444.17,222.08,GST12
LI000070471,JC00041578,990J0M60576,Body G3 Advance Liquid,Consumable,0.25,292.53,73.13,GST18
LI000070472,JC00041578,99000M93724,Body G3 Advance Liquid,Consumable,0.25,1091.79,272.95,GST18
LI000070473,JC00041579,1120041348,Body Shell in White,Macro,1.0,95193.24,95193.24,GST12
LI000070474,JC00041580,95159153,Brake Pad Set,Mid,1.0,3970.73,3970.73,GST12
LI000070475,JC00041580,99000M61486,Tyre Shine,Consumable,0.25,1078.2,269.55,GST18
LI000070476,JC00041581,990J0M91412,Air Filter Element,PM,1.0,3797.18,3797.18,GST18
LI000070477,JC00041581,990J0M11103,Car Primer,Consumable,0.5,358.81,179.4,GST12
LI000070478,JC00041581,990J0M43595,Super Cleaner,Consumable,0.25,2022.22,505.56,GST12
LI000070479,JC00041582,3863472,O-Ring Washer,Micro,2.0,547.81,1095.62,GST18
LI000070480,JC00041582,137143001,Brake Fluid,PM,1.0,4728.75,4728.75,GST18
LI000070481,JC00041583,99137082,Brake Fluid,PM,1.0,56.13,56.13,GST12
LI000070482,JC00041584,165261633,Air Filter Element,PM,1.0,5193.73,5193.73,GST18
LI000070483,JC00041584,99129541,Fuel Filter Kit,PM,1.0,1911.49,1911.49,GST18
LI000070484,JC00041585,990J0M26800,Super Cleaner,Consumable,0.25,629.32,157.33,GST18
LI000070485,JC00041586,990J0M82996,Foam Wash Liquid,Consumable,0.5,692.16,346.08,GST18
LI000070486,JC00041587,4869195,Spacer Shim,Micro,2.0,1226.52,2453.04,GST12
LI000070487,JC00041587,990J0M20368,Super Lubricant,Consumable,0.25,1735.3,433.82,GST18
LI000070488,JC00041588,990J0M52880,Coolant,PM,1.0,3767.33,3767.33,GST18
LI000070489,JC00041588,165756701,Engine Oil Filter,PM,1.0,4406.74,4406.74,GST5
LI000070490,JC00041589,990J0M50310,Body G3 Advance Liquid,Consumable,3.0,1481.17,4443.51,GST5
LI000070491,JC00041589,95125313,Relay Module,Mid,1.0,23934.51,23934.51,GST12
LI000070492,JC00041589,3863832,O-Ring Washer,Micro,1.0,895.48,895.48,GST12
LI000070493,JC00041590,3863635,Spring Clip,Micro,1.0,104.41,104.41,GST18
LI000070494,JC00041590,990J0M74750,Super Lubricant,Consumable,0.5,441.5,220.75,GST18
LI000070495,JC00041591,137535165,Wiper Blade Insert,PM,1.0,2589.39,2589.39,GST5
LI000070496,JC00041591,990J0M10976,Super Adhesive,Consumable,1.0,99.5,99.5,GST5
LI000070497,JC00041591,16535425,Spark Plug,PM,1.0,5978.2,5978.2,GST18
LI000070498,JC00041592,4864900,Seal Ring,Micro,1.0,137.61,137.61,GST18
LI000070499,JC00041592,4867986,Hose Clamp,Micro,1.0,431.22,431.22,GST18
LI000070500,JC00041593,3E065409,Complete Body Shell,Macro,1.0,160194.1,160194.1,GST12
LI000070501,JC00041594,99000M02567,Seat Protection Cover,Consumable,0.25,1662.12,415.53,GST12
LI000070502,JC00041595,990J0M32616,Car Primer,Consumable,1.0,230.35,230.35,GST12
LI000070503,JC00041596,990J0M19200,Upholstery Cleaner,Consumable,0.25,2027.18,506.8,GST18
LI000070504,JC00041596,3832908,Lock Pin,Micro,1.0,1407.82,1407.82,GST18
LI000070505,JC00041596,137676775,Clutch Fluid,PM,1.0,499.25,499.25,GST12
LI000070506,JC00041597,17688797,Brake Disc,Mid,1.0,26353.19,26353.19,GST18
LI000070507,JC00041598,16559138,Engine Oil 5W30,PM,1.0,4963.61,4963.61,GST12
LI000070508,JC00041599,990J0M52880,Coolant,PM,1.0,3767.33,3767.33,GST18
LI000070509,JC00041599,99000M78079,Foam Wash Liquid,Consumable,0.25,741.04,185.26,GST5
LI000070510,JC00041600,990J0M32616,Car Primer,Consumable,1.0,230.35,230.35,GST18
LI000070511,JC00041601,990J0M94768,Microfibre Cloth,Consumable,0.25,441.27,110.32,GST18
LI000070512,JC00041601,990J0M20319,Body Wax Top,Consumable,1.0,2106.88,2106.88,GST18
LI000070513,JC00041602,34240015,Brake Shoe Set,Mid,1.0,19457.58,19457.58,GST12
LI000070514,JC00041602,99000M37167,Rubber Care,Consumable,1.0,1584.44,1584.44,GST5
LI000070515,JC00041602,99000M89094,Body G3 Advance Liquid,Consumable,0.25,1374.45,343.61,GST18
LI000070516,JC00041603,990J0M47212,Seat Protection Cover,Consumable,0.5,48.49,24.24,GST5
LI000070517,JC00041604,990J0M713217,Coolant,PM,1.0,2197.79,2197.79,GST18
LI000070518,JC00041604,990J0M503119,Engine Oil Filter,PM,1.0,5372.16,5372.16,GST5
LI000070519,JC00041605,42158364,AC Compressor Bracket,Mid,1.0,25446.63,25446.63,GST5
LI000070520,JC00041605,0929017,Banjo Connector Screw,Micro,4.0,834.45,3337.8,GST18
LI000070521,JC00041606,990J0M39430,Engine Oil Filter,PM,1.0,3197.18,3197.18,GST18
LI000070522,JC00041607,16559138,Engine Oil 5W30,PM,1.0,4963.61,4963.61,GST12
LI000070523,JC00041607,3832460,Lock Pin,Micro,1.0,341.87,341.87,GST18
LI000070524,JC00041608,3834644,Lock Pin,Micro,2.0,418.93,837.86,GST18
LI000070525,JC00041609,3863371,Bolt Kit,Micro,1.0,1158.96,1158.96,GST12
LI000070526,JC00041609,3E022149,Chassis Frame,Macro,1.0,206700.93,206700.93,GST18
LI000070527,JC00041610,990J0M84674,Rubber Care,Consumable,0.5,299.02,149.51,GST5
LI000070528,JC00041611,990J0M05496,Super Adhesive,Consumable,0.25,238.34,59.58,GST12
LI000070529,JC00041611,990J0M88411,Engine Oil 5W30,PM,1.0,684.14,684.14,GST5
LI000070530,JC00041611,99000M23493,Steering Cover,Consumable,3.0,1528.89,4586.67,GST12
LI000070531,JC00041612,99000M86682,Microfibre Cloth,Consumable,1.0,1089.47,1089.47,GST18
LI000070532,JC00041612,0921666,Spring Clip,Micro,1.0,1459.8,1459.8,GST5
LI000070533,JC00041613,38259786,Damper Pulley,Mid,2.0,23993.68,47987.36,GST5
LI000070534,JC00041614,4866240,Crush Washer,Micro,2.0,127.23,254.46,GST18
LI000070535,JC00041615,990J0M713217,Coolant,PM,1.0,2197.79,2197.79,GST5
LI000070536,JC00041616,17694878,Ignition Coil,Mid,1.0,5696.92,5696.92,GST18
LI000070537,JC00041616,3835780,Crush Washer,Micro,1.0,314.81,314.81,GST18
LI000070538,JC00041616,99000M39744,Upholstery Cleaner,Consumable,1.0,340.54,340.54,GST5
LI000070539,JC00041617,99000M46550,Windshield Washer Fluid,Consumable,0.5,1177.05,588.52,GST18
LI000070540,JC00041617,34257908,ECM Harness,Mid,1.0,29546.34,29546.34,GST18
LI000070541,JC00041617,990J0M59050,Upholstery Cleaner,Consumable,1.0,219.51,219.51,GST12
LI000070542,JC00041618,38266985,Thermostat,Mid,1.0,13222.74,13222.74,GST12
LI000070543,JC00041619,990J0M48994,Microfibre Cloth,Consumable,1.0,1064.27,1064.27,GST5
LI000070544,JC00041619,99000M99178,Super Lubricant,Consumable,1.0,370.0,370.0,GST12
LI000070545,JC00041620,13731195,Wiper Blade Insert,PM,1.0,3903.06,3903.06,GST12
LI000070546,JC00041620,990J0M33837,Super Lubricant,Consumable,2.0,201.68,403.36,GST12
LI000070547,JC00041620,99000M11421,Steering Cover,Consumable,0.25,444.17,111.04,GST18
LI000070548,JC00041621,34255004,Brake Shoe Set,Mid,1.0,1811.52,1811.52,GST5
LI000070549,JC00041621,95123629,Brake Pad Set,Mid,1.0,32685.59,32685.59,GST18
LI000070550,JC00041621,137578446,Fuel Filter Kit,PM,1.0,1112.34,1112.34,GST18
LI000070551,JC00041622,99000M89349,Super Adhesive,Consumable,2.0,1209.35,2418.7,GST18
LI000070552,JC00041622,990J0M503119,Engine Oil Filter,PM,1.0,5372.16,5372.16,GST12
LI000070553,JC00041623,165928952,Coolant,PM,1.0,4424.52,4424.52,GST12
LI000070554,JC00041623,0923219,Bolt Kit,Micro,1.0,486.92,486.92,GST5
LI000070555,JC00041624,99000M61486,Tyre Shine,Consumable,0.5,1078.2,539.1,GST18
LI000070556,JC00041625,990J0M33837,Super Lubricant,Consumable,0.5,201.68,100.84,GST5
LI000070557,JC00041625,991705470,Brake Fluid,PM,2.0,4406.5,8813.0,GST12
LI000070558,JC00041625,3E018906,Complete Body Shell,Macro,1.0,29162.84,29162.84,GST18
LI000070559,JC00041626,99000M42928,Tyre Shine,Consumable,0.5,1705.79,852.9,GST5
LI000070560,JC00041626,5M060138,Engine Block Assembly,Macro,1.0,177038.79,177038.79,GST18
LI000070561,JC00041627,3834030,Lock Pin,Micro,1.0,501.56,501.56,GST12
LI000070562,JC00041627,99000M91690,Car Primer,Consumable,1.0,2029.9,2029.9,GST5
LI000070563,JC00041627,5M055113,Powertrain Assembly,Macro,1.0,59726.34,59726.34,GST18
LI000070564,JC00041628,990J0M771210,Spark Plug,PM,1.0,3003.38,3003.38,GST18
LI000070565,JC00041628,990J0M56189,Foam Wash Liquid,Consumable,1.0,1356.18,1356.18,GST5
LI000070566,JC00041629,17693310,Ignition Coil,Mid,1.0,22546.54,22546.54,GST18
LI000070567,JC00041630,6A041890,Cylinder Head Assembly,Macro,1.0,169838.09,169838.09,GST5
LI000070568,JC00041631,34261047,ECM Harness,Mid,1.0,5406.69,5406.69,GST18
LI000070569,JC00041632,99112469,Wiper Blade Insert,PM,2.0,993.7,1987.4,GST18
LI000070570,JC00041632,0923712,Spring Clip,Micro,1.0,1349.86,1349.86,GST5
LI000070571,JC00041632,34253408,ECM Harness,Mid,1.0,39473.17,39473.17,GST12
LI000070572,JC00041633,0929795,Bolt Kit,Micro,1.0,912.04,912.04,GST18
LI000070573,JC00041633,99000M16381,Windshield Washer Fluid,Consumable,0.5,659.46,329.73,GST18
LI000070574,JC00041634,34247412,Brake Shoe Set,Mid,1.0,19984.44,19984.44,GST18
LI000070575,JC00041635,3867031,Banjo Connector Screw,Micro,1.0,276.91,276.91,GST12
LI000070576,JC00041636,990J0M07815,Super Cleaner,Consumable,0.5,1789.34,894.67,GST18
LI000070577,JC00041636,99000M05959,Steering Cover,Consumable,0.5,1076.5,538.25,GST18
LI000070578,JC00041636,990J0M35280,Steering Cover,Consumable,0.5,2375.65,1187.82,GST18
LI000070579,JC00041637,990J0M07553,Super Cleaner,Consumable,1.0,1050.69,1050.69,GST18
LI000070580,JC00041638,6A075429,Complete Body Shell,Macro,1.0,136066.17,136066.17,GST18
LI000070581,JC00041638,99000M76830,Seat Protection Cover,Consumable,1.0,1120.12,1120.12,GST12
LI000070582,JC00041639,99112469,Wiper Blade Insert,PM,1.0,993.7,993.7,GST12
LI000070583,JC00041640,99000M70350,Steering Cover,Consumable,1.0,2298.75,2298.75,GST18
LI000070584,JC00041641,165698260,Air Filter Element,PM,1.0,3783.66,3783.66,GST18
LI000070585,JC00041642,1120058368,Differential Assembly,Macro,2.0,58528.68,117057.36,GST5
LI000070586,JC00041643,4866415,Hose Clamp,Micro,2.0,76.9,153.8,GST5
LI000070587,JC00041643,990J0M38766,Body Wax Top,Consumable,1.0,1425.62,1425.62,GST12
LI000070588,JC00041643,4864876,Seal Ring,Micro,1.0,233.05,233.05,GST18
LI000070589,JC00041644,6A076024,Front End Module,Macro,1.0,221451.16,221451.16,GST5
LI000070590,JC00041645,99128449,Brake Fluid,PM,1.0,4664.39,4664.39,GST18
LI000070591,JC00041646,4868546,Spacer Shim,Micro,2.0,786.98,1573.96,GST18
LI000070592,JC00041646,6A087576,Gearbox,Macro,1.0,142455.46,142455.46,GST18
LI000070593,JC00041646,4861094,Spacer Shim,Micro,2.0,1042.45,2084.9,GST18
LI000070594,JC00041647,6A067716,Cylinder Head Assembly,Macro,1.0,172472.57,172472.57,GST18
LI000070595,JC00041648,990J0M68158,Seat Protection Cover,Consumable,0.5,1713.74,856.87,GST12
LI000070596,JC00041649,3866342,Bolt Kit,Micro,1.0,599.79,599.79,GST12
LI000070597,JC00041650,5M086743,Transmission Assembly,Macro,1.0,166005.35,166005.35,GST18
LI000070598,JC00041650,13789273,Clutch Fluid,PM,1.0,1436.11,1436.11,GST18
LI000070599,JC00041651,990J0M73754,RTV Gasket Maker,Consumable,1.0,2351.74,2351.74,GST12
LI000070600,JC00041651,34262233,ECM Harness,Mid,1.0,17959.96,17959.96,GST5
LI000070601,JC00041651,95125313,Relay Module,Mid,1.0,23934.51,23934.51,GST12
LI000070602,JC00041652,99000M99845,Foam Wash Liquid,Consumable,0.5,216.4,108.2,GST18
LI000070603,JC00041653,990J0M84664,Tyre Shine,Consumable,1.0,507.19,507.19,GST18
LI000070604,JC00041653,3836742,Spacer Shim,Micro,1.0,745.66,745.66,GST18
LI000070605,JC00041653,990J0M26800,Super Cleaner,Consumable,0.5,629.32,314.66,GST18
LI000070606,JC00041654,0924735,Tie Rod Lock Washer,Micro,1.0,1264.26,1264.26,GST12
LI000070607,JC00041655,4869905,Lock Pin,Micro,1.0,486.51,486.51,GST5
LI000070608,JC00041656,3E074174,Front End Module,Macro,1.0,188165.33,188165.33,GST18
LI000070609,JC00041656,3867031,Banjo Connector Screw,Micro,2.0,276.91,553.82,GST18
LI000070610,JC00041656,99137082,Brake Fluid,PM,1.0,56.13,56.13,GST5
LI000070611,JC00041657,0921666,Spring Clip,Micro,1.0,1459.8,1459.8,GST18
LI000070612,JC00041658,99160192,Fuel Filter Kit,PM,1.0,450.74,450.74,GST18
LI000070613,JC00041658,95170112,Brake Pad Set,Mid,1.0,3361.65,3361.65,GST12
LI000070614,JC00041659,4866415,Hose Clamp,Micro,1.0,76.9,76.9,GST5
LI000070615,JC00041659,95185717,Brake Pad Set,Mid,1.0,26303.89,26303.89,GST12
LI000070616,JC00041660,5M055113,Powertrain Assembly,Macro,1.0,59726.34,59726.34,GST5
LI000070617,JC00041660,990J0M19200,Upholstery Cleaner,Consumable,0.5,2027.18,1013.59,GST12
LI000070618,JC00041661,99000M21362,Foam Wash Liquid,Consumable,2.0,2257.36,4514.72,GST18
LI000070619,JC00041662,99000M42928,Tyre Shine,Consumable,1.0,1705.79,1705.79,GST18
LI000070620,JC00041662,3867988,Tie Rod Lock Washer,Micro,1.0,892.86,892.86,GST18
LI000070621,JC00041663,990J0M72602,Foam Wash Liquid,Consumable,0.5,2097.82,1048.91,GST5
LI000070622,JC00041663,95123629,Brake Pad Set,Mid,1.0,32685.59,32685.59,GST5
LI000070623,JC00041664,4864490,Crush Washer,Micro,2.0,164.52,329.04,GST12
LI000070624,JC00041664,16572516,Engine Oil Filter,PM,1.0,1356.09,1356.09,GST12
LI000070625,JC00041665,990J0M35280,Steering Cover,Consumable,3.0,2375.65,7126.95,GST5
LI000070626,JC00041665,99000M16381,Windshield Washer Fluid,Consumable,0.25,659.46,164.86,GST5
LI000070627,JC00041665,95159153,Brake Pad Set,Mid,1.0,3970.73,3970.73,GST18
LI000070628,JC00041666,990J0M59285,Windshield Washer Fluid,Consumable,1.0,1437.68,1437.68,GST18
LI000070629,JC00041666,3837413,Seal Ring,Micro,2.0,249.67,499.34,GST5
LI000070630,JC00041667,990J0M39394,Super Cleaner,Consumable,0.5,2312.49,1156.24,GST12
LI000070631,JC00041668,4863204,Crush Washer,Micro,1.0,1129.84,1129.84,GST18
LI000070632,JC00041668,3866342,Bolt Kit,Micro,4.0,599.79,2399.16,GST5
LI000070633,JC00041669,95110M53M00,AC Compressor Bracket,Mid,1.0,3500.0,3500.0,GST18
LI000070634,JC00041669,3E027087,Gearbox,Macro,1.0,89756.22,89756.22,GST12
LI000070635,JC00041670,3867943,Banjo Connector Screw,Micro,2.0,938.03,1876.06,GST18
LI000070636,JC00041670,95129975,Relay Module,Mid,1.0,36406.78,36406.78,GST5
LI000070637,JC00041671,4863708,Hose Clamp,Micro,1.0,86.87,86.87,GST18
LI000070638,JC00041671,991808362,Cabin Air Filter,PM,1.0,2166.25,2166.25,GST18
LI000070639,JC00041671,165928952,Coolant,PM,1.0,4424.52,4424.52,GST18
LI000070640,JC00041672,95153585,Brake Pad Set,Mid,1.0,36077.72,36077.72,GST12
LI000070641,JC00041672,3862625,Bolt Kit,Micro,4.0,1384.83,5539.32,GST18
LI000070642,JC00041673,99000M50527,RTV Gasket Maker,Consumable,0.25,2239.85,559.96,GST12
LI000070643,JC00041674,990J0M94189,Super Adhesive,Consumable,0.25,55.01,13.75,GST18
LI000070644,JC00041675,34247412,Brake Shoe Set,Mid,1.0,19984.44,19984.44,GST18
LI000070645,JC00041676,990J0M807280,Air Filter Element,PM,1.0,183.69,183.69,GST18
LI000070646,JC00041677,99000M48414,Rubber Care,Consumable,0.25,1616.31,404.08,GST12
LI000070647,JC00041677,990J0M23103,Body Wax Top,Consumable,1.0,2325.74,2325.74,GST5
LI000070648,JC00041678,3832252,Spacer Shim,Micro,1.0,960.85,960.85,GST18
LI000070649,JC00041679,16557924,Coolant,PM,1.0,3461.1,3461.1,GST5
LI000070650,JC00041680,0927229,Spring Clip,Micro,1.0,805.33,805.33,GST18
LI000070651,JC00041680,99000M29865,Tyre Shine,Consumable,0.5,479.88,239.94,GST18
LI000070652,JC00041680,990J0M69182,Upholstery Cleaner,Consumable,0.25,1895.13,473.78,GST5
LI000070653,JC00041681,99000M09278,Foam Wash Liquid,Consumable,1.0,2413.49,2413.49,GST18
LI000070654,JC00041682,3865021,Spring Clip,Micro,1.0,344.96,344.96,GST5
LI000070655,JC00041683,990J0M807280,Air Filter Element,PM,1.0,183.69,183.69,GST5
LI000070656,JC00041683,1120039165,Differential Assembly,Macro,1.0,171884.45,171884.45,GST18
LI000070657,JC00041684,16510M68K20,Engine Oil Filter,PM,1.0,250.0,250.0,GST12
LI000070658,JC00041685,990J0M07815,Super Cleaner,Consumable,1.0,1789.34,1789.34,GST18
LI000070659,JC00041686,99000M48146,Rubber Care,Consumable,0.5,2094.04,1047.02,GST18
LI000070660,JC00041686,4861638,Hose Clamp,Micro,2.0,357.99,715.98,GST18
LI000070661,JC00041687,3862276,Spring Clip,Micro,1.0,317.98,317.98,GST18
LI000070662,JC00041687,990J0M39430,Engine Oil Filter,PM,1.0,3197.18,3197.18,GST18
LI000070663,JC00041688,0921249,Spring Clip,Micro,1.0,716.93,716.93,GST12
LI000070664,JC00041688,99145772,Clutch Fluid,PM,2.0,5703.91,11407.82,GST12
LI000070665,JC00041689,99000M92782,Car Primer,Consumable,2.0,2071.39,4142.78,GST12
LI000070666,JC00041689,17616276,Brake Disc,Mid,1.0,23721.43,23721.43,GST18
LI000070667,JC00041690,99000M44074,Body Wax Top,Consumable,0.5,1276.95,638.48,GST5
LI000070668,JC00041691,990J0M06112,Super Cleaner,Consumable,2.0,799.14,1598.28,GST18
LI000070669,JC00041691,99186918,Clutch Fluid,PM,1.0,4992.39,4992.39,GST12
LI000070670,JC00041692,4863708,Hose Clamp,Micro,4.0,86.87,347.48,GST5
LI000070671,JC00041692,99000M89349,Super Adhesive,Consumable,0.25,1209.35,302.34,GST5
LI000070672,JC00041692,991788281,Wiper Blade Insert,PM,1.0,684.26,684.26,GST18
LI000070673,JC00041693,4869905,Lock Pin,Micro,1.0,486.51,486.51,GST18
LI000070674,JC00041693,95185717,Brake Pad Set,Mid,1.0,26303.89,26303.89,GST5
