Job_Card_Number,Date_In,Dealer_ID,Chassis_Number,Customer_ID,Service_Type,Odometer_Reading,Visit_Reason
JC00040932,2025-12-02,DLR009,VIN0001810,CUST020305,Inspection,117269,Campaign
JC00040933,2025-12-30,DLR013,VIN0020217,CUST009872,General Repair,52393,Routine
JC00040934,2025-05-04,DLR005,VIN0008047,CUST000805,Accident Repair,12223,Routine
JC00040935,2025-06-29,DLR007,VIN0014919,CUST010221,Periodic Service,4429,Routine
JC00040936,2025-07-10,DLR010,VIN0024528,CUST015739,Accident Repair,73056,Routine
JC00040937,2025-05-19,DLR007,VIN0017396,CUST010745,Accident Repair,100470,Routine
JC00040938,2025-10-05,DLR006,VIN0008559,CUST014044,General Repair,98282,Routine
JC00040939,2025-01-30,DLR010,VIN0013841,CUST018669,Periodic Service,100697,Routine
JC00040940,2025-06-30,DLR020,VIN0003070,CUST011106,Accident Repair,97638,Routine
JC00040941,2025-02-28,DLR007,VIN0017872,CUST014888,Accident Repair,41779,Routine
JC00040942,2025-09-26,DLR014,VIN0007248,CUST013685,Accident Repair,2389,Routine
JC00040943,2025-10-23,DLR007,VIN0003433,CUST024370,General Repair,16018,Routine
JC00040944,2025-03-27,DLR016,VIN0014094,CUST020383,Accident Repair,102972,Routine
JC00040945,2025-01-11,DLR006,VIN0006429,CUST011275,Periodic Service,68568,Routine
JC00040946,2025-07-20,DLR002,VIN0008169,CUST006502,Accident Repair,39402,Routine
JC00040947,2025-09-30,DLR006,VIN0003367,CUST017904,Accident Repair,14590,Routine
JC00040948,2025-01-11,DLR030,VIN0001383,CUST011952,Accident Repair,93373,Routine
JC00040949,2025-10-26,DLR004,VIN0007516,CUST009645,Periodic Service,107060,Routine
JC00040950,2025-10-23,DLR010,VIN0013290,CUST003292,Accident Repair,83768,Routine
JC00040951,2025-06-09,DLR025,VIN0000981,CUST010238,Periodic Service,75547,Routine
JC00040952,2025-03-08,DLR016,VIN0021509,CUST011260,Accident Repair,109115,Routine
JC00040953,2025-06-02,DLR015,VIN0017562,CUST007136,Accident Repair,91551,Routine
JC00040954,2025-04-09,DLR003,VIN0007344,CUST006881,General Repair,41890,Routine
JC00040955,2025-04-09,DLR015,VIN0015848,CUST000505,Recall,38845,Routine
JC00040956,2025-11-02,DLR004,VIN0010828,CUST001506,Accident Repair,91338,Routine
JC00040957,2025-06-24,DLR001,VIN0022756,CUST009983,General Repair,1355,Routine
JC00040958,2025-10-22,DLR001,VIN0003989,CUST012447,Inspection,62048,Campaign
JC00040959,2025-04-17,DLR029,VIN0014139,CUST014925,Accident Repair,91130,Routine
JC00040960,2025-11-10,DLR011,VIN0013414,CUST021398,General Repair,90536,Routine
JC00040961,2025-11-11,DLR010,VIN0020680,CUST022256,General Repair,77147,Routine
JC00040962,2025-05-06,DLR017,VIN0014089,CUST005341,Inspection,53558,Routine
JC00040963,2025-06-15,DLR010,VIN0008619,CUST018256,Accident Repair,87725,Routine
JC00040964,2025-06-13,DLR005,VIN0020123,CUST007068,Accident Repair,14667,Routine
JC00040965,2025-01-23,DLR004,VIN0002316,CUST018557,Accident Repair,73036,Routine
JC00040966,2025-05-18,DLR009,VIN0012414,CUST003527,Periodic Service,43716,Routine
JC00040967,2025-11-08,DLR001,VIN0016250,CUST023561,Accident Repair,39083,Routine
JC00040968,2025-03-24,DLR013,VIN0000860,CUST003439,Accident Repair,60520,Routine
JC00040969,2025-10-31,DLR003,VIN0011928,CUST023988,Accident Repair,3656,Routine
JC00040970,2025-01-22,DLR011,VIN0004681,CUST019868,Accident Repair,81704,Routine
JC00040971,2025-05-25,DLR001,VIN0009702,CUST008468,General Repair,99617,Routine
JC00040972,2025-05-01,DLR017,VIN0022830,CUST011274,General Repair,66063,Routine
JC00040973,2025-05-30,DLR006,VIN0009922,CUST016040,Periodic Service,13573,Routine
JC00040974,2025-02-03,DLR008,VIN0005277,CUST016364,Periodic Service,20039,Routine
JC00040975,2025-08-19,DLR022,VIN0006095,CUST010890,Inspection,96798,Routine
JC00040976,2025-09-27,DLR025,VIN0005064,CUST002632,Periodic Service,68880,Routine
JC00040977,2025-07-23,DLR023,VIN0004645,CUST001169,Accident Repair,66574,Routine
JC00040978,2025-11-21,DLR006,VIN0010422,CUST006383,General Repair,36040,Routine
JC00040979,2025-01-31,DLR003,VIN0023540,CUST014061,General Repair,118933,Routine
JC00040980,2025-02-16,DLR030,VIN0008482,CUST019567,Periodic Service,96161,Routine
JC00040981,2025-02-18,DLR021,VIN0019580,CUST020813,General Repair,26261,Routine
JC00040982,2025-05-06,DLR008,VIN0009723,CUST023565,Accident Repair,27977,Routine
JC00040983,2025-06-01,DLR004,VIN0007277,CUST020467,General Repair,7635,Routine
JC00040984,2025-03-05,DLR002,VIN0017292,CUST020267,Inspection,94220,Routine
JC00040985,2025-06-06,DLR021,VIN0013878,CUST023474,Accident Repair,83734,Routine
JC00040986,2025-01-25,DLR007,VIN0010088,CUST003853,Inspection,38737,Routine
JC00040987,2025-02-12,DLR002,VIN0004635,CUST012907,General Repair,53399,Routine
JC00040988,2025-07-31,DLR009,VIN0000029,CUST021761,Inspection,104464,Routine
JC00040989,2025-01-25,DLR005,VIN0005273,CUST016160,Inspection,86295,Routine
JC00040990,2025-05-04,DLR023,VIN0002626,CUST019194,Periodic Service,40725,Routine
JC00040991,2025-08-20,DLR027,VIN0011106,CUST013349,Inspection,2297,Routine
JC00040992,2025-06-19,DLR008,VIN0022690,CUST019677,General Repair,53893,Campaign
JC00040993,2025-01-21,DLR006,VIN0015377,CUST000196,Inspection,51390,Campaign
JC00040994,2025-09-20,DLR015,VIN0014180,CUST017691,Periodic Service,13740,Routine
JC00040995,2025-08-09,DLR023,VIN0004457,CUST020091,Inspection,63870,Routine
JC00040996,2025-05-31,DLR004,VIN0007821,CUST002128,General Repair,4385,Routine
JC00040997,2025-11-02,DLR027,VIN0024724,CUST015876,General Repair,26776,Routine
JC00040998,2025-11-30,DLR014,VIN0009861,CUST021720,Inspection,116108,Routine
JC00040999,2025-10-01,DLR023,VIN0007565,CUST013316,Accident Repair,98724,Routine
JC00041000,2025-08-14,DLR007,VIN0001504,CUST017640,Accident Repair,71325,Routine
JC00041001,2025-07-17,DLR008,VIN0008347,CUST015944,Periodic Service,117865,Routine
JC00041002,2025-08-31,DLR004,VIN0019386,CUST015419,Periodic Service,3559,Routine
JC00041003,2025-02-04,DLR017,VIN0006592,CUST015147,Accident Repair,25676,Routine
JC00041004,2025-02-13,DLR013,VIN0014636,CUST011862,Accident Repair,43070,Routine
JC00041005,2025-06-28,DLR004,VIN0021884,CUST007619,Periodic Service,3685,Routine
JC00041006,2025-06-05,DLR008,VIN0003815,CUST007979,Inspection,76816,Routine
JC00041007,2025-12-24,DLR018,VIN0012013,CUST013378,Inspection,118745,Routine
JC00041008,2025-01-09,DLR010,VIN0020997,CUST011940,General Repair,60340,Routine
JC00041009,2025-04-15,DLR015,VIN0011469,CUST007669,General Repair,35405,Routine
JC00041010,2025-07-17,DLR027,VIN0001588,CUST007386,Inspection,3303,Routine
JC00041011,2025-05-30,DLR021,VIN0003478,CUST009480,Accident Repair,69758,Routine
JC00041012,2025-02-08,DLR011,VIN0018059,CUST014200,Periodic Service,116130,Campaign
JC00041013,2025-07-15,DLR012,VIN0001020,CUST005411,Inspection,67571,Routine
JC00041014,2025-06-17,DLR028,VIN0012390,CUST003708,Accident Repair,85501,Routine
JC00041015,2025-01-21,DLR027,VIN0018166,CUST018239,Periodic Service,6136,Routine
JC00041016,2025-07-03,DLR030,VIN0009119,CUST014423,Periodic Service,100523,Routine
JC00041017,2025-08-15,DLR024,VIN0010552,CUST005012,Inspection,45595,Routine
JC00041018,2025-01-30,DLR026,VIN0008933,CUST005168,Accident Repair,95940,Routine
JC00041019,2025-05-12,DLR023,VIN0002363,CUST015341,Accident Repair,87030,Routine
JC00041020,2025-01-19,DLR025,VIN0004421,CUST021868,Inspection,61243,Routine
JC00041021,2025-06-11,DLR010,VIN0016006,CUST020764,Accident Repair,85324,Routine
JC00041022,2025-07-29,DLR015,VIN0014833,CUST012868,General Repair,65796,Routine
JC00041023,2025-12-10,DLR011,VIN0022681,CUST000056,Accident Repair,70387,Routine
JC00041024,2025-11-11,DLR008,VIN0003552,CUST005173,General Repair,53649,Routine
JC00041025,2025-01-06,DLR007,VIN0000613,CUST004072,Inspection,104223,Routine
JC00041026,2025-06-14,DLR022,VIN0000468,CUST015928,Inspection,71037,Routine
JC00041027,2025-07-16,DLR015,VIN0012041,CUST017121,Accident Repair,50100,Routine
JC00041028,2025-11-17,DLR023,VIN0009201,CUST001047,Inspection,72925,Routine
JC00041029,2025-08-05,DLR007,VIN0003969,CUST021260,Inspection,100857,Routine
JC00041030,2025-05-28,DLR008,VIN0008975,CUST019774,General Repair,119930,Routine
JC00041031,2025-06-10,DLR001,VIN0024689,CUST010440,Inspection,90856,Routine
JC00041032,2025-06-07,DLR022,VIN0005169,CUST022374,Accident Repair,66670,Routine
JC00041033,2025-06-29,DLR020,VIN0012879,CUST007762,General Repair,100160,Routine
JC00041034,2025-11-11,DLR027,VIN0004697,CUST018082,General Repair,113628,Routine
JC00041035,2025-01-03,DLR001,VIN0016973,CUST015361,General Repair,57510,Routine
JC00041036,2025-10-15,DLR009,VIN0003921,CUST010890,Inspection,16099,Routine
JC00041037,2025-12-28,DLR018,VIN0008111,CUST006565,Inspection,101061,Routine
JC00041038,2025-04-04,DLR024,VIN0000938,CUST024581,Periodic Service,40029,Routine
JC00041039,2025-11-26,DLR026,VIN0007174,CUST024384,Inspection,38018,Routine
JC00041040,2025-06-09,DLR028,VIN0000301,CUST008203,Periodic Service,34470,Routine
JC00041041,2025-11-10,DLR010,VIN0004145,CUST018681,Accident Repair,23863,Routine
JC00041042,2025-05-14,DLR016,VIN0016683,CUST018060,General Repair,9121,Routine
JC00041043,2025-06-03,DLR013,VIN0002324,CUST013075,Accident Repair,90224,Routine
JC00041044,2025-11-11,DLR013,VIN0013236,CUST003057,Accident Repair,13382,Routine
JC00041045,2025-12-20,DLR025,VIN0006671,CUST007614,Accident Repair,41033,Routine
JC00041046,2025-08-28,DLR024,VIN0017464,CUST012221,Inspection,93530,Routine
JC00041047,2025-02-25,DLR024,VIN0017421,CUST023804,Accident Repair,35002,Routine
JC00041048,2025-10-22,DLR017,VIN0024578,CUST015345,General Repair,58241,Routine
JC00041049,2025-07-14,DLR009,VIN0012909,CUST014410,Inspection,39202,Routine
JC00041050,2025-07-21,DLR025,VIN0001586,CUST019507,Periodic Service,42352,Routine
JC00041051,2025-02-19,DLR009,VIN0023946,CUST020752,Periodic Service,67867,Routine
JC00041052,2025-11-08,DLR026,VIN0017267,CUST006907,Accident Repair,97977,Routine
JC00041053,2025-01-23,DLR001,VIN0021505,CUST021428,General Repair,73424,Routine
JC00041054,2025-05-20,DLR019,VIN0018606,CUST011221,General Repair,18698,Routine
JC00041055,2025-07-18,DLR027,VIN0019511,CUST014157,Accident Repair,98192,Routine
JC00041056,2025-09-09,DLR029,VIN0001440,CUST023154,Periodic Service,47125,Routine
JC00041057,2025-06-30,DLR002,VIN0022082,CUST011237,Accident Repair,102117,Routine
JC00041058,2025-04-07,DLR015,VIN0012497,CUST021315,Inspection,7076,Routine
JC00041059,2025-05-01,DLR028,VIN0012671,CUST000922,Periodic Service,112039,Routine
JC00041060,2025-09-25,DLR014,VIN0013019,CUST022110,General Repair,29328,Routine
JC00041061,2025-01-24,DLR006,VIN0014943,CUST020934,Inspection,82626,Routine
JC00041062,2025-03-19,DLR014,VIN0017016,CUST020728,Accident Repair,71545,Routine
JC00041063,2025-12-20,DLR006,VIN0019381,CUST018637,General Repair,117260,Routine
JC00041064,2025-02-23,DLR006,VIN0013830,CUST018982,Accident Repair,76345,Routine
JC00041065,2025-12-28,DLR015,VIN0009571,CUST001807,Periodic Service,97135,Routine
JC00041066,2025-07-28,DLR025,VIN0017326,CUST024416,General Repair,115461,Routine
JC00041067,2025-03-01,DLR027,VIN0005902,CUST019991,Inspection,7887,Routine
JC00041068,2025-10-08,DLR005,VIN0003875,CUST012087,Accident Repair,90301,Routine
JC00041069,2025-08-20,DLR005,VIN0006593,CUST024536,Accident Repair,105302,Routine
JC00041070,2025-07-01,DLR015,VIN0017583,CUST005393,Inspection,68655,Routine
JC00041071,2025-05-12,DLR016,VIN0002477,CUST016168,General Repair,62433,Routine
JC00041072,2025-12-08,DLR009,VIN0002735,CUST009765,General Repair,91989,Campaign
JC00041073,2025-02-28,DLR019,VIN0018266,CUST004010,General Repair,99478,Routine
JC00041074,2025-11-18,DLR026,VIN0002295,CUST024338,Periodic Service,80593,Routine
JC00041075,2025-10-12,DLR024,VIN0010428,CUST007898,General Repair,118000,Routine
JC00041076,2025-03-13,DLR012,VIN0001593,CUST024657,Accident Repair,11513,Routine
JC00041077,2025-03-04,DLR018,VIN0018608,CUST003055,Accident Repair,3406,Routine
JC00041078,2025-12-03,DLR010,VIN0009921,CUST009916,General Repair,10168,Routine
JC00041079,2025-12-13,DLR001,VIN0007312,CUST019418,Inspection,53845,Routine
JC00041080,2025-03-13,DLR012,VIN0014675,CUST005843,Inspection,49409,Routine
JC00041081,2025-03-26,DLR026,VIN0014465,CUST023824,General Repair,53309,Routine
JC00041082,2025-03-16,DLR029,VIN0000140,CUST022750,Accident Repair,46110,Routine
JC00041083,2025-03-20,DLR008,VIN0013930,CUST006808,Periodic Service,66932,Routine
JC00041084,2025-10-16,DLR013,VIN0016974,CUST004862,Inspection,113990,Routine
JC00041085,2025-11-03,DLR001,VIN0016202,CUST023825,Inspection,36621,Routine
JC00041086,2025-05-31,DLR022,VIN0009748,CUST015466,Periodic Service,44907,Routine
JC00041087,2025-12-29,DLR009,VIN0011265,CUST014443,Accident Repair,67181,Routine
JC00041088,2025-11-06,DLR016,VIN0006214,CUST007261,Accident Repair,101451,Campaign
JC00041089,2025-02-04,DLR026,VIN0003125,CUST019007,Accident Repair,112370,Routine
JC00041090,2025-10-18,DLR001,VIN0014459,CUST000185,Inspection,116990,Routine
JC00041091,2025-03-03,DLR009,VIN0010637,CUST021582,General Repair,50341,Routine
JC00041092,2025-05-26,DLR024,VIN0012495,CUST002047,General Repair,109462,Routine
JC00041093,2025-01-05,DLR008,VIN0021902,CUST013031,Accident Repair,109772,Routine
JC00041094,2025-12-07,DLR027,VIN0006407,CUST009029,General Repair,48337,Campaign
JC00041095,2025-02-16,DLR008,VIN0001848,CUST020226,Inspection,71813,Routine
JC00041096,2025-06-16,DLR013,VIN0009605,CUST019500,General Repair,102111,Routine
JC00041097,2025-01-27,DLR024,VIN0004072,CUST010432,General Repair,37674,Routine
JC00041098,2025-06-22,DLR022,VIN0018128,CUST000416,Accident Repair,83313,Campaign
JC00041099,2025-01-15,DLR023,VIN0005309,CUST017399,Accident Repair,47469,Routine
JC00041100,2025-03-15,DLR028,VIN0001157,CUST007948,Periodic Service,48681,Routine
JC00041101,2025-06-14,DLR026,VIN0008883,CUST016681,Inspection,53313,Routine
JC00041102,2025-12-29,DLR018,VIN0013464,CUST001848,Accident Repair,45423,Campaign
JC00041103,2025-04-13,DLR018,VIN0014136,CUST020830,Accident Repair,93298,Routine
JC00041104,2025-06-21,DLR014,VIN0010918,CUST017569,Periodic Service,70851,Routine
JC00041105,2025-08-18,DLR028,VIN0020200,CUST024237,Inspection,19693,Routine
JC00041106,2025-06-08,DLR021,VIN0016112,CUST021047,Inspection,90263,Routine
JC00041107,2025-10-25,DLR018,VIN0009936,CUST011737,General Repair,41757,Routine
JC00041108,2025-10-19,DLR025,VIN0009295,CUST018426,Inspection,63377,Routine
JC00041109,2025-04-10,DLR019,VIN0016244,CUST021464,Accident Repair,95651,Routine
JC00041110,2025-08-03,DLR023,VIN0023083,CUST000822,Accident Repair,36272,Routine
JC00041111,2025-10-02,DLR002,VIN0020410,CUST019921,Inspection,49117,Routine
JC00041112,2025-05-15,DLR011,VIN0022905,CUST015095,Accident Repair,5008,Routine
JC00041113,2025-04-27,DLR018,VIN0001289,CUST011811,Inspection,60653,Campaign
JC00041114,2025-11-06,DLR021,VIN0003137,CUST004242,Accident Repair,35948,Routine
JC00041115,2025-06-10,DLR012,VIN0005920,CUST007458,Accident Repair,31788,Routine
JC00041116,2025-10-24,DLR013,VIN0009692,CUST013208,Periodic Service,107106,Routine
JC00041117,2025-10-26,DLR007,VIN0000431,CUST004318,Accident Repair,61666,Routine
JC00041118,2025-05-04,DLR002,VIN0012923,CUST023974,Accident Repair,97166,Routine
JC00041119,2025-11-03,DLR022,VIN0017494,CUST010948,General Repair,76350,Routine
JC00041120,2025-02-25,DLR023,VIN0004360,CUST004916,General Repair,69125,Routine
JC00041121,2025-03-06,DLR004,VIN0010894,CUST024942,General Repair,82437,Routine
JC00041122,2025-07-27,DLR021,VIN0002755,CUST018639,General Repair,87043,Routine
JC00041123,2025-12-02,DLR022,VIN0002719,CUST020120,Accident Repair,12274,Routine
JC00041124,2025-10-26,DLR001,VIN0011745,CUST000935,General Repair,75444,Routine
JC00041125,2025-10-24,DLR016,VIN0019079,CUST012912,Accident Repair,20547,Routine
JC00041126,2025-09-23,DLR028,VIN0001037,CUST008283,Inspection,98504,Routine
JC00041127,2025-05-17,DLR010,VIN0010635,CUST022260,Inspection,106246,Routine
JC00041128,2025-09-21,DLR015,VIN0012646,CUST003260,General Repair,38857,Routine
JC00041129,2025-11-14,DLR015,VIN0000194,CUST003397,Inspection,6917,Routine
JC00041130,2025-06-23,DLR024,VIN0016502,CUST021302,General Repair,94212,Routine
JC00041131,2025-03-16,DLR009,VIN0011467,CUST015087,Inspection,13969,Routine
JC00041132,2025-08-17,DLR024,VIN0008184,CUST022171,Periodic Service,114130,Routine
JC00041133,2025-12-19,DLR017,VIN0015716,CUST007107,Inspection,119649,Routine
JC00041134,2025-10-23,DLR004,VIN0013101,CUST002422,Periodic Service,10277,Routine
JC00041135,2025-10-22,DLR003,VIN0013071,CUST002393,Accident Repair,9545,Routine
JC00041136,2025-03-31,DLR003,VIN0024823,CUST008226,Periodic Service,11126,Routine
JC00041137,2025-07-30,DLR026,VIN0003945,CUST022281,General Repair,87698,Routine
JC00041138,2025-10-24,DLR024,VIN0005332,CUST011419,Accident Repair,79614,Routine
JC00041139,2025-01-09,DLR004,VIN0021450,CUST000875,Periodic Service,76775,Routine
JC00041140,2025-11-13,DLR014,VIN0019617,CUST016423,Inspection,101405,Routine
JC00041141,2025-05-21,DLR015,VIN0015777,CUST011403,General Repair,29346,Routine
JC00041142,2025-02-26,DLR027,VIN0020488,CUST024538,Accident Repair,40860,Routine
JC00041143,2025-09-15,DLR018,VIN0021641,CUST016651,Accident Repair,75555,Routine
JC00041144,2025-11-03,DLR010,VIN0013493,CUST017678,Periodic Service,89097,Routine
JC00041145,2025-12-16,DLR019,VIN0022418,CUST004386,Accident Repair,58771,Routine
JC00041146,2025-09-11,DLR004,VIN0007626,CUST021061,Inspection,84415,Routine
JC00041147,2025-11-19,DLR022,VIN0022708,CUST009159,Accident Repair,85866,Routine
JC00041148,2025-04-21,DLR022,VIN0003023,CUST013647,Accident Repair,105734,Routine
JC00041149,2025-11-10,DLR018,VIN0017245,CUST020929,Inspection,14708,Routine
JC00041150,2025-05-04,DLR008,VIN0002729,CUST000514,Accident Repair,58910,Routine
JC00041151,2025-07-05,DLR022,VIN0022246,CUST024080,Periodic Service,39105,Routine
JC00041152,2025-09-13,DLR008,VIN0019274,CUST013388,Periodic Service,72271,Campaign
JC00041153,2025-06-29,DLR014,VIN0000821,CUST020650,Inspection,55073,Routine
JC00041154,2025-05-26,DLR015,VIN0018657,CUST015100,Periodic Service,9559,Routine
JC00041155,2025-11-19,DLR010,VIN0020607,CUST007019,Periodic Service,75694,Routine
JC00041156,2025-06-28,DLR029,VIN0014574,CUST012937,Inspection,110453,Routine
JC00041157,2025-09-20,DLR005,VIN0019842,CUST009233,General Repair,86907,Routine
JC00041158,2025-08-25,DLR005,VIN0019065,CUST024014,General Repair,96710,Routine
JC00041159,2025-06-17,DLR015,VIN0008610,CUST024067,General Repair,114480,Routine
JC00041160,2025-08-19,DLR012,VIN0015653,CUST003816,General Repair,83905,Campaign
JC00041161,2025-06-07,DLR029,VIN0020267,CUST015726,Accident Repair,73295,Routine
JC00041162,2025-01-23,DLR001,VIN0021852,CUST018390,General Repair,108332,Routine
JC00041163,2025-01-05,DLR008,VIN0000108,CUST016401,Inspection,86398,Routine
JC00041164,2025-11-26,DLR029,VIN0015448,CUST005324,Inspection,88553,Routine
JC00041165,2025-04-05,DLR019,VIN0010975,CUST015184,General Repair,7428,Routine
JC00041166,2025-02-14,DLR002,VIN0013810,CUST012980,Inspection,24667,Routine
JC00041167,2025-06-09,DLR021,VIN0003838,CUST012160,Periodic Service,40273,Routine
JC00041168,2025-01-23,DLR026,VIN0011893,CUST020783,General Repair,79641,Routine
JC00041169,2025-10-06,DLR017,VIN0022258,CUST021967,Accident Repair,68263,Routine
JC00041170,2025-10-27,DLR017,VIN0023046,CUST021403,Accident Repair,58677,Routine
JC00041171,2025-08-28,DLR010,VIN0009566,CUST007304,General Repair,25213,Routine
JC00041172,2025-12-25,DLR030,VIN0000605,CUST021406,General Repair,28839,Routine
JC00041173,2025-04-18,DLR013,VIN0000730,CUST023902,Inspection,94705,Campaign
JC00041174,2025-08-16,DLR025,VIN0010351,CUST012345,Inspection,26263,Campaign
JC00041175,2025-09-19,DLR009,VIN0003838,CUST001365,General Repair,65633,Routine
JC00041176,2025-12-22,DLR006,VIN0005714,CUST012758,Accident Repair,27216,Routine
JC00041177,2025-05-02,DLR023,VIN0017593,CUST022777,Periodic Service,31162,Routine
JC00041178,2025-08-06,DLR017,VIN0007060,CUST000814,Accident Repair,46520,Routine
JC00041179,2025-05-22,DLR002,VIN0002109,CUST019624,General Repair,80798,Routine
